kepid,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9412623,CONFIRMED,CANDIDATE,0.987,6.1082945,0.0001007,-0.0001007,131.8756,0.0145,-0.0145,2454964.876,0.0145,-0.0145,0.63,0.349,-0.421,3.493,0.337,-0.337,61.1,6.8,-6.8,1.06,0.35,-0.13,1267,,,608.39,585.94,-199.04,10.8,6720,164,-234,4.316,0.084,-0.21,1.289,0.432,-0.154,295.17538,45.930908,13.606
4735826,CONFIRMED,CANDIDATE,1,7.545922037,,,134.4902954,,,2454967.49,,,0.625,,,4.0329,,,22.2,,,0.68,0.11,-0.13,1084,,,326.67,155.97,-127.65,13.4,5788,115,-115,4.178,0.176,-0.095,1.376,0.232,-0.258,288.39529,39.872627,11.158
7778621,CONFIRMED,CANDIDATE,1,7.28171395,2.914E-05,-2.914E-05,137.30085,0.00321,-0.00321,2454970.301,0.00321,-0.00321,0.956,0.005,-0.663,1.723,0.11,-0.11,111.6,9.3,-9.3,2.59,1.47,-1.46,1086,,,329.68,589.5,-273.7,14.4,4970,164,-134,3.924,0.624,-0.336,1.806,1.02,-1.02,299.13779,43.498638,13.367
6278762,CONFIRMED,CANDIDATE,1,7.74347801,3.085E-05,-3.085E-05,135.09417,0.00324,-0.00324,2454968.094,0.00324,-0.00324,0.018,0.433,-0.018,2.7878,0.0887,-0.0887,77.8,3.5,-3.5,0.62,0.05,-0.03,727,,,65.88,22.15,-12.01,24.4,5051,177,-141,4.562,0.033,-0.023,0.721,0.057,-0.031,289.75229,41.634605,8.717
4545570,CONFIRMED,CANDIDATE,0.997,5.60473115,5.104E-05,-5.104E-05,131.62861,0.00763,-0.00763,2454964.629,0.00763,-0.00763,0.221,0.23,-0.221,2.885,0.246,-0.246,210,20.9,-20.9,1.11,0.19,-0.09,866,,,132.98,71.42,-34.17,11.9,5401,159,-159,4.593,0.035,-0.112,0.777,0.132,-0.066,286.33011,39.683182,15.683
11671579,CONFIRMED,CANDIDATE,1,5.17624997,6.406E-05,-6.406E-05,133.7381,0.0118,-0.0118,2454966.738,0.0118,-0.0118,0.097,0.37,-0.097,5.261,0.27,-0.27,78.7,6.8,-6.8,1.31,0.21,-0.29,1243,,,565.42,239.37,-235.53,13.4,5578,83,-66,4.088,0.195,-0.09,1.497,0.237,-0.326,296.51205,49.72776,14.435
9216775,CONFIRMED,CANDIDATE,0.872,3.91794676,2.674E-05,-2.674E-05,132.86384,0.00497,-0.00497,2454965.864,0.00497,-0.00497,0.337,0.126,-0.337,2.549,0.163,-0.163,116.5,10.1,-10.1,0.94,0.11,-0.04,1030,,,266.81,86.69,-35.37,13.5,5500,74,-82,4.547,0.019,-0.11,0.87,0.105,-0.035,291.25027,45.655071,14.75
6278762,CONFIRMED,CANDIDATE,1,9.74048508,2.348E-05,-2.348E-05,134.87916,0.00191,-0.00191,2454967.879,0.00191,-0.00191,0.89,0.043,-0.683,1.6993,0.0602,-0.0602,121.4,5.4,-5.4,0.95,0.08,-0.04,673,,,48.52,16.32,-8.84,25.8,5051,177,-141,4.562,0.033,-0.023,0.721,0.057,-0.031,289.75229,41.634605,8.717
9009036,CONFIRMED,CANDIDATE,0.552,6.76289308,8.852E-05,-8.852E-05,135.6771,0.0113,-0.0113,2454968.677,0.0113,-0.0113,0.553,0.419,-0.347,6.204,0.271,-0.271,50.9,4,-4,1.21,0.24,-0.3,1337,,,754.37,435.75,-374.75,14.6,6547,146,-194,4.122,0.192,-0.128,1.63,0.329,-0.402,286.54364,45.304871,13.499
2857607,CONFIRMED,CANDIDATE,0.999,41.8681996,0.0007404,-0.0007404,146.9767,0.0157,-0.0157,2454979.977,0.0157,-0.0157,0.923,0.038,-0.653,5.783,0.312,-0.312,150.7,13.9,-13.9,1.25,0.33,-0.11,492,,,13.89,10.59,-3.55,12.5,5852,140,-158,4.559,0.035,-0.184,0.837,0.223,-0.074,292.51468,38.02206,13.664
5962262,CONFIRMED,CANDIDATE,0.992,8.61742738,6.717E-05,-6.717E-05,133.50863,0.00697,-0.00697,2454966.509,0.00697,-0.00697,0.059,0.401,-0.059,2.713,0.198,-0.198,154.9,16,-16,1.01,0.04,-0.08,733,,,68.28,9.75,-13.73,11.3,5009,74,-82,4.491,0.077,-0.028,0.84,0.032,-0.064,292.46387,41.299068,14.79
7429240,CONFIRMED,CANDIDATE,1,196.436796,0.002543,-0.002543,173.692,0.0113,-0.0113,2455006.692,0.0113,-0.0113,0.019,0.426,-0.019,8.556,0.371,-0.371,631.9,50.9,-50.9,2.33,0.28,-0.19,292,,,1.72,0.57,-0.36,14.4,5462,82,-82,4.452,0.072,-0.096,0.946,0.115,-0.077,286.37827,43.07325,15.139
5003670,CONFIRMED,CANDIDATE,1,7.99144696,6.551E-05,-6.551E-05,136.25855,0.00734,-0.00734,2454969.259,0.00734,-0.00734,0.94,0.004,-0.706,3.639,0.202,-0.202,145,12.4,-12.4,1.53,0.23,-0.12,901,,,155.95,60.57,-30.54,12.8,5700,77,-77,4.434,0.063,-0.117,1.006,0.148,-0.079,289.5484,40.1642,14.955
7133294,CONFIRMED,CANDIDATE,0.334,13.6471211,0.0001843,-0.0001843,132.2552,0.0119,-0.0119,2454965.255,0.0119,-0.0119,0.617,0.001,-0.502,8.331,0.345,-0.345,75,5.9,-5.9,1.25,0.36,-0.44,913,,,164.06,137.87,-101.94,14.7,5771,155,-155,4.106,0.378,-0.162,1.382,0.396,-0.484,296.05984,42.65604,13.897
4381429,CONFIRMED,CANDIDATE,0.972,16.473474,0.0001579,-0.0001579,142.68604,0.00756,-0.00756,2454975.686,0.00756,-0.00756,0.014,0.443,-0.014,4.201,0.304,-0.304,470.5,43.1,-43.1,1.63,0.22,-0.2,612,,,33.22,16.14,-10.57,13,5364,194,-162,4.529,0.108,-0.081,0.754,0.102,-0.092,295.56357,39.417599,15.889
10220837,CONFIRMED,CANDIDATE,0.934,1.962282625,9.845E-06,-9.845E-06,131.53585,0.00404,-0.00404,2454964.536,0.00404,-0.00404,0.169,0.293,-0.169,1.45,0.128,-0.128,68.3,6.3,-6.3,0.81,0.22,-0.12,1448,,,1038.36,861.54,-371.99,12.9,5726,170,-170,4.418,0.101,-0.188,0.979,0.27,-0.146,296.58755,47.207161,13.885
6278762,CONFIRMED,CANDIDATE,1,3.60011712,1.624E-05,-1.624E-05,133.25983,0.00355,-0.00355,2454966.26,0.00355,-0.00355,0.025,0.415,-0.025,2.396,0.112,-0.112,50.2,2.7,-2.7,0.5,0.04,-0.02,938,,,182.81,61.49,-33.31,21.6,5051,177,-141,4.562,0.033,-0.023,0.721,0.057,-0.031,289.75229,41.634605,8.717
6276791,CONFIRMED,CANDIDATE,0.973,9.32867952,3.812E-05,-3.812E-05,135.87513,0.00352,-0.00352,2454968.875,0.00352,-0.00352,0.035,0.417,-0.035,1.572,0.0939,-0.0939,354.4,30.1,-30.1,1.62,0.44,-0.15,806,,,99.6,79.07,-26.5,12.7,5749,153,-170,4.547,0.033,-0.187,0.864,0.234,-0.078,289.10422,41.69014,15.466
8636600,CONFIRMED,CANDIDATE,1,6.38671206,2.762E-05,-2.762E-05,131.52991,0.00368,-0.00368,2454964.53,0.00368,-0.00368,0.015,0.439,-0.015,1.201,0.109,-0.109,223.7,23.9,-23.9,1.19,0.11,-0.13,811,,,102.25,36.75,-29.48,11.6,5071,153,-138,4.505,0.088,-0.072,0.811,0.08,-0.088,296.02225,44.732658,14.58
9447166,CONFIRMED,CANDIDATE,0.956,62.869463,0.001024,-0.001024,166.0137,0.0124,-0.0124,2454999.014,0.0124,-0.0124,0.954,0.002,-0.671,6.842,0.299,-0.299,341.7,25.1,-25.1,1.96,0.06,-0.12,349,,,3.51,0.51,-0.59,16.2,4762,85,-76,4.535,0.056,-0.016,0.781,0.026,-0.045,282.42303,46.014019,14.591
8151055,CONFIRMED,CANDIDATE,0.99,29.9632816,0.0001998,-0.0001998,149.94353,0.00538,-0.00538,2454982.944,0.00538,-0.00538,0.855,0.068,-0.594,2.6,0.128,-0.128,893.2,58.3,-58.3,2.24,0.18,-0.2,391,,,5.55,1.89,-1.57,17.7,4463,159,-159,4.623,0.056,-0.024,0.638,0.051,-0.057,285.5578,44.010792,15.947
3348082,CONFIRMED,CANDIDATE,0.971,11.63486009,8.875E-05,-8.875E-05,140.50071,0.00618,-0.00618,2454973.501,0.00618,-0.00618,0.053,0.397,-0.053,5.466,0.169,-0.169,292.3,16.9,-16.9,2.61,0.4,-0.66,961,,,201.96,84.22,-94.86,18.4,5570,83,-72,4.066,0.21,-0.09,1.548,0.241,-0.391,292.92276,38.47728,15.035
10615440,CONFIRMED,CANDIDATE,0.919,10.8118317,0.0001288,-0.0001288,137.13426,0.00858,-0.00858,2454970.134,0.00858,-0.00858,0.896,0.06,-0.68,2.627,0.262,-0.262,76.8,9.8,-9.8,1.24,0.21,-0.12,922,,,170.74,76.26,-40.62,9.5,6025,78,-90,4.331,0.084,-0.126,1.196,0.206,-0.12,297.32889,47.815472,13.385
7510820,CONFIRMED,CANDIDATE,0.979,29.3493852,0.0001755,-0.0001755,148.46564,0.00461,-0.00461,2454981.466,0.00461,-0.00461,0.75,0.048,-0.523,4.313,0.156,-0.156,659.2,36.6,-36.6,2.02,0.22,-0.16,451,,,9.81,3.8,-2.38,20.3,4987,151,-136,4.613,0.032,-0.063,0.722,0.079,-0.058,285.83047,43.198391,15.689
6880517,CONFIRMED,CANDIDATE,0.97,65.6491001,0.000713,-0.000713,174.79319,0.00842,-0.00842,2455007.793,0.00842,-0.00842,0.038,0.393,-0.038,7.298,0.208,-0.208,983.9,54.6,-54.6,2.52,0.52,-0.22,390,,,5.48,3.64,-1.53,20.5,5436,187,-187,4.573,0.034,-0.136,0.819,0.169,-0.073,296.39752,42.396919,15.858
6615511,CONFIRMED,CANDIDATE,1,25.1593389,0.0004236,-0.0004236,153.0404,0.0113,-0.0113,2454986.04,0.0113,-0.0113,0.035,0.403,-0.035,5.198,0.282,-0.282,358.1,31.9,-31.9,1.76,0.53,-0.17,619,,,34.7,31.59,-10.63,13.1,5973,187,-229,4.506,0.05,-0.2,0.935,0.28,-0.093,294.4873,42.00692,15.759
3632089,CONFIRMED,CANDIDATE,1,31.7787564,0.0002105,-0.0002105,136.76929,0.0051,-0.0051,2454969.769,0.0051,-0.0051,0.29,0.136,-0.29,8.093,0.16,-0.16,262,10.5,-10.5,1.5,0.41,-0.27,564,,,23.96,19.12,-9.56,25.9,5638,152,-152,4.391,0.171,-0.209,0.928,0.252,-0.168,287.23569,38.754162,14.159
8397947,CONFIRMED,CANDIDATE,,9.0194714,0.0004334,-0.0004334,139.9234,0.0379,-0.0379,2454972.923,0.0379,-0.0379,0.2805,0.1828,-0.2803,5.92,0.866,-0.866,191.6,31.2,-31.2,1.07,0.47,-0.08,789,,,91.74,123.05,-21.87,7.2,5775,194,-172,4.59,0.031,-0.278,0.768,0.332,-0.056,301.57855,44.31218,15.514
9569711,CONFIRMED,CANDIDATE,0.996,6.05919881,3.212E-05,-3.212E-05,133.67437,0.00423,-0.00423,2454966.674,0.00423,-0.00423,0.438,0.515,-0.234,1.365,0.141,-0.141,154.2,17.2,-17.2,1.21,0.18,-0.09,976,,,214.55,86.33,-45.97,11.7,5734,104,-115,4.462,0.051,-0.119,0.962,0.137,-0.074,282.11783,46.22393,12.253
12314973,CONFIRMED,CANDIDATE,0.984,7.5143967,0.0001952,-0.0001952,136.1851,0.0203,-0.0203,2454969.185,0.0203,-0.0203,0.399,0.067,-0.399,4.865,0.579,-0.579,36.3,4.1,-4.1,0.96,0.06,-0.07,1199,,,488.52,85.52,-86.28,9.8,6206,80,-74,4.159,0.048,-0.032,1.573,0.089,-0.111,295.48651,51.0135,11.684
3348082,CONFIRMED,CANDIDATE,0.912,33.1981761,0.0003758,-0.0003758,142.09873,0.00939,-0.00939,2454975.099,0.00939,-0.00939,0.826,0.133,-0.571,4.709,0.295,-0.295,336.7,29.7,-29.7,3.21,0.5,-0.81,678,,,49.9,20.8,-23.44,11.8,5570,83,-72,4.066,0.21,-0.09,1.548,0.241,-0.391,292.92276,38.47728,15.035
3632089,CONFIRMED,CANDIDATE,0.96,5.32784157,4.29E-05,-4.29E-05,133.55005,0.00635,-0.00635,2454966.55,0.00635,-0.00635,0.116,0.32,-0.116,4.696,0.187,-0.187,87.2,6.2,-6.2,0.86,0.24,-0.15,1023,,,259.32,207.04,-103.4,15.9,5638,152,-152,4.391,0.171,-0.209,0.928,0.252,-0.168,287.23569,38.754162,14.159
12735830,CONFIRMED,CANDIDATE,1,31.827649,0.0001355,-0.0001355,134.59995,0.00353,-0.00353,2454967.6,0.00353,-0.00353,0.785,0.151,-0.538,1.639,0.115,-0.115,520,39,-39,4.98,0.79,-3.15,668,,,47.21,19.19,-41.46,16.4,4774,57,-114,3.838,0.765,-0.128,1.954,0.309,-1.238,289.81934,51.90485,14.41
6592335,CONFIRMED,CANDIDATE,,0.824000125,2.811E-06,-2.811E-06,131.80421,0.0032,-0.0032,2454964.804,0.0032,-0.0032,0.7697,1.209,-0.4345,0.855,0.197,-0.197,183.1,23,-23,0.42,0.07,-0.08,746,,,73.09,34.54,-26.62,12.3,3396,50,-50,4.991,0.06,-0.06,0.28,0.05,-0.05,287.26215,42.03231,15.896
10057494,CONFIRMED,CANDIDATE,0.993,2.41810158,1.372E-05,-1.372E-05,132.38894,0.0046,-0.0046,2454965.389,0.0046,-0.0046,0.016,0.439,-0.016,2.144,0.145,-0.145,46.8,4.1,-4.1,0.85,0.15,-0.09,1602,,,1555.96,757.09,-415.64,13.4,6258,112,-124,4.307,0.08,-0.12,1.239,0.219,-0.135,283.43576,47.06686,12.278
6587796,CONFIRMED,CANDIDATE,0.999,33.4203001,0.0006669,-0.0006669,159.1401,0.0152,-0.0152,2454992.14,0.0152,-0.0152,0.789,0.182,-0.553,5.307,0.551,-0.551,436.6,58.5,-58.5,2.46,0.37,-0.28,581,,,27.02,11.45,-7.4,8.9,5731,104,-115,4.372,0.105,-0.105,1.066,0.161,-0.12,285.33063,42.040428,12.325
8554701,CONFIRMED,CANDIDATE,0.974,31.1748311,0.0002131,-0.0002131,159.10049,0.00593,-0.00593,2454992.1,0.00593,-0.00593,0.016,0.421,-0.016,3.79,0.168,-0.168,200.2,13.6,-13.6,1.31,0.4,-0.14,585,,,27.62,25.31,-8,17,6086,164,-182,4.511,0.054,-0.216,0.921,0.288,-0.096,289.83121,44.609859,13.926
9031209,CONFIRMED,CANDIDATE,0.996,47.0568476,0.0001896,-0.0001896,161.05864,0.00291,-0.00291,2454994.059,0.00291,-0.00291,0.027,0.406,-0.027,5.2232,0.0958,-0.0958,1531.2,45.7,-45.7,2.84,0.47,-0.22,411,,,6.72,3.55,-1.65,38,5288,159,-159,4.613,0.032,-0.097,0.74,0.122,-0.057,295.04855,45.342682,15.549
8073705,CONFIRMED,CANDIDATE,0.973,10.60052083,8.867E-05,-8.867E-05,132.98523,0.00601,-0.00601,2454965.985,0.00601,-0.00601,0.729,0.235,-0.503,4.509,0.187,-0.187,60.9,4.1,-4.1,1.09,0.18,-0.21,987,,,224.28,102.9,-91.98,17.4,6035,120,-132,4.212,0.168,-0.112,1.303,0.21,-0.257,280.24945,43.915058,12.405
4271474,CONFIRMED,CANDIDATE,1,21.8634638,0.0003024,-0.0003024,145.2419,0.0114,-0.0114,2454978.242,0.0114,-0.0114,0.502,0.011,-0.479,3.542,0.313,-0.313,871,105,-105,2.37,0.44,-0.19,551,,,21.77,12.67,-5.23,9.9,5383,160,-144,4.587,0.03,-0.12,0.789,0.147,-0.063,293.82135,39.39135,15.965
11497958,CONFIRMED,CANDIDATE,0.927,63.3354719,0.000927,-0.000927,162.6161,0.0111,-0.0111,2454995.616,0.0111,-0.0111,0.029,0.422,-0.029,3.651,0.251,-0.251,983,83.8,-83.8,1.18,0.15,-0.18,202,,,0.39,0.15,-0.13,13,3526,71,-78,4.866,0.066,-0.044,0.383,0.048,-0.058,286.54001,49.437328,15.921
9885417,CONFIRMED,CANDIDATE,1,0.689967868,1.283E-06,-1.283E-06,131.63498,0.00157,-0.00157,2454964.635,0.00157,-0.00157,0.119,0.34,-0.119,1.1688,0.0539,-0.0539,122.9,5.3,-5.3,0.78,0.06,-0.02,1539,,,1336.82,328.59,-176.95,28.7,4872,97,-97,4.615,0.012,-0.051,0.726,0.053,-0.022,289.42395,46.72617,12.411
8331612,CONFIRMED,CANDIDATE,0.95,13.8353959,0.0002748,-0.0002748,134.3082,0.0162,-0.0162,2454967.308,0.0162,-0.0162,0.94,0.024,-0.727,4.961,0.356,-0.356,818,90.4,-90.4,3.78,1.22,-0.52,809,,,101.05,101.83,-35.97,10.3,6020,211,-211,4.403,0.087,-0.203,1.057,0.341,-0.146,301.27869,44.25053,15.842
5965819,CONFIRMED,CANDIDATE,0.987,19.5906103,0.0001318,-0.0001318,144.65969,0.00581,-0.00581,2454977.66,0.00581,-0.00581,0.529,0.012,-0.475,6.745,0.151,-0.151,297,12.3,-12.3,2.64,0.44,-0.53,819,,,106.48,45.65,-41.91,24.9,5794,78,-78,4.118,0.182,-0.098,1.496,0.245,-0.299,293.51984,41.277409,15.024
5965819,CONFIRMED,CANDIDATE,0.994,8.23983041,4.005E-05,-4.005E-05,137.75528,0.00419,-0.00419,2454970.755,0.00419,-0.00419,0.012,0.425,-0.012,5.619,0.119,-0.119,251,9.1,-9.1,2.35,0.38,-0.47,1093,,,338.17,145.01,-133.09,29.4,5794,78,-78,4.118,0.182,-0.098,1.496,0.245,-0.299,293.51984,41.277409,15.024
8183288,CONFIRMED,CANDIDATE,0.955,66.6504521,0.0003951,-0.0003951,171.18229,0.00492,-0.00492,2455004.182,0.00492,-0.00492,0.433,0.036,-0.433,5.744,0.153,-0.153,536.9,22.7,-22.7,1.56,0.07,-0.07,308,,,2.14,0.38,-0.3,27.1,4550,81,-81,4.627,0.02,-0.03,0.679,0.033,-0.027,297.34738,44.026939,14.352
5965819,CONFIRMED,CANDIDATE,0.986,3.54553077,2.158E-05,-2.158E-05,132.37486,0.00468,-0.00468,2454965.375,0.00468,-0.00468,0.143,0.321,-0.143,4.143,0.139,-0.139,119.2,7.4,-7.4,1.62,0.27,-0.32,1448,,,1039.47,445.71,-409.1,18.1,5794,78,-78,4.118,0.182,-0.098,1.496,0.245,-0.299,293.51984,41.277409,15.024
8280511,CONFIRMED,CANDIDATE,0.975,5.24970432,3.439E-05,-3.439E-05,135.46911,0.0052,-0.0052,2454968.469,0.0052,-0.0052,0.248,0.199,-0.248,2.746,0.147,-0.147,61.9,5,-5,0.67,0.07,-0.06,954,,,195.3,62.42,-42.28,13.9,5528,110,-110,4.499,0.063,-0.077,0.853,0.089,-0.067,283.00296,44.284229,13.404
12156174,CONFIRMED,CANDIDATE,0.502,56.6746666,0.0004151,-0.0004151,160.44836,0.00601,-0.00601,2454993.448,0.00601,-0.00601,0.626,0.299,-0.408,5.516,0.17,-0.17,883.1,44.6,-44.6,4.01,0.64,-0.85,522,,,17.59,7.49,-7.21,22.7,5541,83,-72,4.189,0.195,-0.105,1.295,0.206,-0.274,289.64343,50.727089,14.682
4736644,CONFIRMED,CANDIDATE,0.993,16.2951259,0.0001917,-0.0001917,144.80425,0.0088,-0.0088,2454977.804,0.0088,-0.0088,0.494,0.473,-0.287,3.678,0.309,-0.309,197.9,18.2,-18.2,1.15,0.04,-0.08,574,,,25.59,3.79,-4.73,13,4915,78,-78,4.512,0.067,-0.022,0.812,0.031,-0.055,288.69501,39.883202,15.061
12055539,CONFIRMED,CANDIDATE,1,12.27057043,6.863E-05,-6.863E-05,137.57434,0.00489,-0.00489,2454970.574,0.00489,-0.00489,0.026,0.422,-0.026,3.002,0.13,-0.13,295.5,18.2,-18.2,1.67,0.54,-0.15,811,,,102.25,99.53,-27.55,18.7,6075,180,-198,4.486,0.054,-0.216,0.969,0.315,-0.084,287.8674,50.595581,14.411
12056139,CONFIRMED,CANDIDATE,0.966,13.2274753,0.0001326,-0.0001326,137.71768,0.00793,-0.00793,2454970.718,0.00793,-0.00793,0.803,0.047,-0.555,6.356,0.265,-0.265,229.8,16.1,-16.1,1.94,0.63,-0.21,867,,,133.34,127.41,-41.85,16.4,6269,170,-227,4.405,0.054,-0.216,1.155,0.376,-0.125,288.23175,50.567879,15.05
9021075,CONFIRMED,CANDIDATE,0.941,7.28116667,7.789E-05,-7.789E-05,132.7518,0.0102,-0.0102,2454965.752,0.0102,-0.0102,0.1,0.358,-0.1,2.716,0.243,-0.243,333.8,33.8,-33.8,1.4,0.14,-0.12,744,,,72.16,30.08,-19.72,11.5,5008,192,-174,4.572,0.033,-0.066,0.788,0.082,-0.067,291.50812,45.370159,15.993
4473613,CONFIRMED,CANDIDATE,0.995,4.36125889,3.54E-05,-3.54E-05,132.53228,0.00683,-0.00683,2454965.532,0.00683,-0.00683,0.374,0.084,-0.374,2.174,0.222,-0.222,189.2,21.2,-21.2,1.2,0.17,-0.05,1000,,,236.01,84.75,-33.13,10.7,5520,74,-82,4.544,0.021,-0.119,0.873,0.118,-0.039,294.0827,39.556099,14.951
8826007,CONFIRMED,CANDIDATE,0.99,54.5091549,0.0005671,-0.0005671,140.82739,0.00778,-0.00778,2454973.827,0.00778,-0.00778,0.94,0.008,-0.703,5.125,0.179,-0.179,622.2,42.2,-42.2,1.94,0.18,-0.16,308,,,2.13,0.69,-0.54,17,4406,118,-131,4.67,0.036,-0.04,0.603,0.056,-0.05,294.55383,45.08139,15.498
8620402,CONFIRMED,CANDIDATE,1,14.1959621,0.00012,-0.00012,137.01221,0.00649,-0.00649,2454970.012,0.00649,-0.00649,0.786,0.177,-0.563,3.605,0.208,-0.208,196.2,16.5,-16.5,1.66,0.54,-0.18,818,,,105.7,104.07,-33.36,14.1,6214,186,-224,4.442,0.054,-0.216,1.076,0.353,-0.118,290.21667,44.779678,14.706
5280587,CONFIRMED,CANDIDATE,0.997,35.6225528,0.0005427,-0.0005427,141.4514,0.0129,-0.0129,2454974.451,0.0129,-0.0129,0.261,0.203,-0.261,4.845,0.403,-0.403,651.1,78.8,-78.8,2.24,0.59,-0.2,523,,,17.67,13.71,-4.66,9.6,5799,157,-175,4.539,0.044,-0.187,0.878,0.231,-0.077,293.44644,40.409889,15.332
4138008,CONFIRMED,CANDIDATE,0.993,112.303136,0.001722,-0.001722,230.4383,0.0125,-0.0125,2455063.438,0.0125,-0.0125,0.248,0.191,-0.248,5.869,0.362,-0.362,502.1,44.1,-44.1,1.3,0.07,-0.05,241,,,0.79,0.15,-0.11,13.1,4401,78,-78,4.677,0.017,-0.027,0.595,0.03,-0.024,285.36658,39.280079,14.976
3120904,CONFIRMED,CANDIDATE,0.994,42.9136635,0.0003306,-0.0003306,139.88848,0.00659,-0.00659,2454972.888,0.00659,-0.00659,0.403,0.041,-0.403,5.227,0.166,-0.166,160.6,10.1,-10.1,3.19,0.38,-0.83,810,,,101.56,36.45,-50.4,18.2,6049,121,-121,3.8,0.21,-0.07,2.483,0.299,-0.648,292.42282,38.266331,13.062
11757451,CONFIRMED,CANDIDATE,0.877,177.668663,0.003315,-0.003315,264.2428,0.0134,-0.0134,2455097.243,0.0134,-0.0134,0.772,0.175,-0.53,9.298,0.463,-0.463,901.4,81,-81,2.32,0.13,-0.09,233,,,0.7,0.13,-0.1,12.7,4721,75,-85,4.615,0.021,-0.036,0.701,0.039,-0.029,288.61053,49.968632,15.891
8047428,CONFIRMED,CANDIDATE,0.98,92.263742,0.002649,-0.002649,146.4247,0.0267,-0.0267,2454979.425,0.0267,-0.0267,0.273,0.177,-0.272,8.605,0.725,-0.725,296.9,28.1,-28.1,2.22,0.4,-0.3,469,,,11.42,5.33,-3.37,12.2,6084,81,-90,4.287,0.099,-0.121,1.283,0.23,-0.173,297.5885,43.841221,15.015
11513486,CONFIRMED,CANDIDATE,0.996,6.64754478,4.141E-05,-4.141E-05,137.13371,0.00517,-0.00517,2454970.134,0.00517,-0.00517,0.235,0.213,-0.235,1.961,0.143,-0.143,289.3,28.1,-28.1,1.72,0.54,-0.18,999,,,235.89,226.31,-72.06,12.4,6046,190,-211,4.478,0.054,-0.216,1.007,0.318,-0.106,294.78433,49.4921,15.724
11189311,CONFIRMED,CANDIDATE,0.899,81.4160138,0.0004882,-0.0004882,160.86387,0.00515,-0.00515,2454993.864,0.00515,-0.00515,0.911,0.045,-0.531,14.175,0.764,-0.764,762.3,16.1,-16.1,4.63,0.87,-0.44,522,,,17.53,9.01,-4.37,54.3,6352,113,-139,4.267,0.063,-0.117,1.401,0.263,-0.132,291.25562,48.846924,12.146
3544640,CONFIRMED,CANDIDATE,1,30.8278245,0.0003158,-0.0003158,143.1448,0.00784,-0.00784,2454976.145,0.00784,-0.00784,0.023,0.426,-0.022,4.214,0.215,-0.215,641.3,52.1,-52.1,2.42,0.68,-0.27,585,,,27.66,23.77,-9.06,13.9,5982,189,-232,4.493,0.048,-0.192,0.96,0.27,-0.108,291.43143,38.654388,15.765
10653179,CONFIRMED,CANDIDATE,1,47.1607932,0.0004362,-0.0004362,150.25797,0.00699,-0.00699,2454983.258,0.00699,-0.00699,0.028,0.426,-0.028,4.003,0.231,-0.231,723.2,61.7,-61.7,2.58,0.67,-0.28,503,,,15.07,11.47,-4.63,13.6,5936,158,-193,4.501,0.046,-0.184,0.965,0.25,-0.107,286.12555,47.947609,15.57
12066569,CONFIRMED,CANDIDATE,0.996,49.2768448,0.0003357,-0.0003357,157.02073,0.00515,-0.00515,2454990.021,0.00515,-0.00515,0.022,0.419,-0.022,3.787,0.171,-0.171,1132.9,73,-73,1.75,0.09,-0.13,271,,,1.28,0.26,-0.26,17.8,3899,78,-78,4.713,0.039,-0.021,0.529,0.028,-0.038,294.08307,50.502769,15.855
6497146,CONFIRMED,CANDIDATE,1,35.2330694,0.0002705,-0.0002705,135.36477,0.00637,-0.00637,2454968.365,0.00637,-0.00637,0.139,0.323,-0.139,3.674,0.215,-0.215,352.8,27.5,-27.5,0.97,0.06,-0.07,288,,,1.62,0.37,-0.34,14.5,3749,75,-84,4.743,0.033,-0.033,0.524,0.033,-0.037,281.64581,41.951092,14.467
8016691,CONFIRMED,CANDIDATE,0.945,18.1373788,0.0002307,-0.0002307,136.8106,0.0115,-0.0115,2454969.811,0.0115,-0.0115,0.945,0.016,-0.674,3.844,0.24,-0.24,310.8,32.6,-32.6,1.41,0.11,-0.15,433,,,8.31,2.8,-2.63,11.3,4257,148,-163,4.648,0.059,-0.023,0.602,0.048,-0.064,286.94531,43.822769,15.464
6584273,CONFIRMED,CANDIDATE,0.949,51.1104797,0.0004344,-0.0004344,143.77855,0.00724,-0.00724,2454976.779,0.00724,-0.00724,0.029,0.418,-0.029,7.712,0.21,-0.21,330,17.5,-17.5,1.6,0.45,-0.14,478,,,12.38,9.89,-3.25,21.9,5968,143,-178,4.534,0.046,-0.184,0.881,0.246,-0.077,283.7706,42.027241,14.06
